country,sex,age_group,population_000
svk,f,15_plus,2394.131103515625
svk,f,15_24,341.2879943847656
svk,f,15_64,1952.0260009765625
svk,f,25_54,1227.2569580078125
svk,f,25_34,437.6400146484375
svk,f,35_54,789.6170043945312
svk,f,55_64,383.4809875488281
svk,f,65_plus,442.1050109863281
svk,mf,15_plus,4605.9638671875
svk,mf,15_24,671.739990234375
svk,mf,15_64,3876.26611328125
svk,mf,25_54,2468.0029296875
svk,mf,25_34,875.6069946289062
svk,mf,35_54,1592.39599609375
svk,mf,55_64,736.5230102539062
svk,mf,65_plus,729.697998046875
svk,m,15_plus,2210.491943359375
svk,m,15_24,343.6050109863281
svk,m,15_64,1933.1669921875
svk,m,25_54,1241.9990234375
svk,m,25_34,445.82501220703125
svk,m,35_54,796.1740112304688
svk,m,55_64,347.56298828125
svk,m,65_plus,277.32501220703125
svk,f,15_plus,2395.471923828125
svk,f,15_24,328.135009765625
svk,f,15_64,1943.0989990234375
svk,f,25_54,1226.0040283203125
svk,f,25_34,429.7820129394531
svk,f,35_54,796.2219848632812
svk,f,55_64,388.9599914550781
svk,f,65_plus,452.37298583984375
svk,mf,15_plus,4605.60986328125
svk,mf,15_24,645.677001953125
svk,mf,15_64,3854.341064453125
svk,mf,25_54,2465.5419921875
svk,mf,25_34,859.178955078125
svk,mf,35_54,1606.363037109375
svk,mf,55_64,743.1220092773438
svk,mf,65_plus,751.2689819335938
svk,m,15_plus,2210.157958984375
svk,m,15_24,330.3760070800781
svk,m,15_64,1923.1639404296875
svk,m,25_54,1241.52001953125
svk,m,25_34,437.4930114746094
svk,m,35_54,804.0269775390625
svk,m,55_64,351.26800537109375
svk,m,65_plus,286.9939880371094
svk,f,15_plus,2395.451904296875
svk,f,15_24,315.3009948730469
svk,f,15_64,1931.177001953125
svk,f,25_54,1224.02197265625
svk,f,25_34,421.6860046386719
svk,f,35_54,802.3359985351562
svk,f,55_64,391.85400390625
svk,f,65_plus,464.2749938964844
svk,mf,15_plus,4606.56787109375
svk,mf,15_24,621.3300170898438
svk,mf,15_64,3828.48193359375
svk,mf,25_54,2463.326904296875
svk,mf,25_34,843.5759887695312
svk,mf,35_54,1619.7509765625
svk,mf,55_64,743.824951171875
svk,mf,65_plus,778.0859985351562
svk,m,15_plus,2210.498046875
svk,m,15_24,317.9549865722656
svk,m,15_64,1910.654052734375
svk,m,25_54,1240.8079833984375
svk,m,25_34,429.572998046875
svk,m,35_54,811.2349853515625
svk,m,55_64,351.8909912109375
svk,m,65_plus,299.843994140625
svk,f,15_plus,2396.070068359375
svk,f,15_24,303.375
svk,f,15_64,1917.8280029296875
svk,f,25_54,1222.51904296875
svk,f,25_34,414.00299072265625
svk,f,35_54,808.5159912109375
svk,f,55_64,391.9339904785156
svk,f,65_plus,478.24200439453125
svk,mf,15_plus,4603.65185546875
svk,mf,15_24,597.406005859375
svk,mf,15_64,3796.93798828125
svk,mf,25_54,2459.47900390625
svk,mf,25_34,827.8479614257812
svk,mf,35_54,1631.6309814453125
svk,mf,55_64,740.052978515625
svk,mf,65_plus,806.7139892578125
svk,m,15_plus,2208.9169921875
svk,m,15_24,305.67498779296875
svk,m,15_64,1895.2459716796875
svk,m,25_54,1239.177978515625
svk,m,25_34,421.55499267578125
svk,m,35_54,817.6229858398438
svk,m,55_64,350.39300537109375
svk,m,65_plus,313.6709899902344
svk,f,15_plus,2394.735107421875
svk,f,15_24,291.7309875488281
svk,f,15_64,1901.6920166015625
svk,f,25_54,1220.301025390625
svk,f,25_34,406.2929992675781
svk,f,35_54,814.0079956054688
svk,f,55_64,389.6600036621094
svk,f,65_plus,493.0429992675781
svk,mf,15_plus,4598.7880859375
svk,mf,15_24,575.2369995117188
svk,mf,15_64,3761.822021484375
svk,mf,25_54,2453.784912109375
svk,mf,25_34,811.2579956054688
svk,mf,35_54,1642.5269775390625
svk,mf,55_64,732.7999877929688
svk,mf,65_plus,836.9660034179688
svk,m,15_plus,2206.297119140625
svk,m,15_24,294.3030090332031
svk,m,15_64,1878.448974609375
svk,m,25_54,1236.7879638671875
svk,m,25_34,413.1549987792969
svk,m,35_54,823.6329956054688
svk,m,55_64,347.3580017089844
svk,m,65_plus,327.8479919433594
svk,f,15_plus,2392.490966796875
svk,f,15_24,280.9339904785156
svk,f,15_64,1883.373046875
svk,f,25_54,1216.9969482421875
svk,f,25_34,398.1029968261719
svk,f,35_54,818.8939819335938
svk,f,55_64,385.4419860839844
svk,f,65_plus,509.1180114746094
svk,mf,15_plus,4594.42822265625
svk,mf,15_24,556.8920288085938
svk,mf,15_64,3727.801025390625
svk,mf,25_54,2447.083984375
svk,mf,25_34,792.7890014648438
svk,mf,35_54,1654.2950439453125
svk,mf,55_64,723.8250122070312
svk,mf,65_plus,866.6270141601562
svk,m,15_plus,2203.927978515625
svk,m,15_24,284.88299560546875
svk,m,15_64,1862.362060546875
svk,m,25_54,1233.9129638671875
svk,m,25_34,403.80999755859375
svk,m,35_54,830.10302734375
svk,m,55_64,343.5660095214844
svk,m,65_plus,341.5660095214844
svk,f,15_plus,2390.5
svk,f,15_24,272.0090026855469
svk,f,15_64,1865.43896484375
svk,f,25_54,1213.1710205078125
svk,f,25_34,388.97900390625
svk,f,35_54,824.1920166015625
svk,f,55_64,380.2590026855469
svk,f,65_plus,525.0609741210938
svn,mf,15_plus,1590.56298828125
svn,mf,15_24,295.75
svn,mf,15_64,1377.06005859375
svn,mf,25_54,863.3759765625
svn,mf,25_34,319.2200012207031
svn,mf,35_54,544.156005859375
svn,mf,55_64,217.93399047851562
svn,mf,65_plus,213.5030059814453
svn,m,15_plus,760.3729858398438
svn,m,15_24,149.09800720214844
svn,m,15_64,686.2620239257812
svn,m,25_54,438.739990234375
svn,m,25_34,160.9080047607422
svn,m,35_54,277.8320007324219
svn,m,55_64,98.42400360107422
svn,m,65_plus,74.11100006103516
svn,f,15_plus,830.1900024414062
svn,f,15_24,146.65199279785156
svn,f,15_64,690.7979736328125
svn,f,25_54,424.635986328125
svn,f,25_34,158.31199645996094
svn,f,35_54,266.3240051269531
svn,f,55_64,119.51000213623047
svn,f,65_plus,139.39199829101562
svn,mf,15_plus,1599.5419921875
svn,mf,15_24,294.3370056152344
svn,mf,15_64,1379.1820068359375
svn,mf,25_54,865.64599609375
svn,mf,25_34,314.91900634765625
svn,mf,35_54,550.7269897460938
svn,mf,55_64,219.19900512695312
svn,mf,65_plus,220.36000061035156
svn,m,15_plus,764.447021484375
svn,m,15_24,148.84500122070312
svn,m,15_64,687.8920288085938
svn,m,25_54,438.90301513671875
svn,m,25_34,158.0570068359375
svn,m,35_54,280.84600830078125
svn,m,55_64,100.14399719238281
svn,m,65_plus,76.55500030517578
svn,f,15_plus,835.094970703125
svn,f,15_24,145.49200439453125
svn,f,15_64,691.2899780273438
svn,f,25_54,426.7430114746094
svn,f,25_34,156.86199951171875
svn,f,35_54,269.8810119628906
svn,f,55_64,119.05500030517578
svn,f,65_plus,143.80499267578125
svn,mf,15_plus,1607.39404296875
svn,mf,15_24,293.489990234375
svn,mf,15_64,1380.781982421875
svn,mf,25_54,867.489013671875
svn,mf,25_34,311.0429992675781
svn,mf,35_54,556.4459838867188
svn,mf,55_64,219.80300903320312
svn,mf,65_plus,226.61199951171875
svn,m,15_plus,768.1190185546875
svn,m,15_24,148.9320068359375
svn,m,15_64,689.2039794921875
svn,m,25_54,438.84100341796875
svn,m,25_34,155.50900268554688
svn,m,35_54,283.3320007324219
svn,m,55_64,101.43099975585938
svn,m,65_plus,78.91500091552734
svn,f,15_plus,839.2750244140625
svn,f,15_24,144.55799865722656
svn,f,15_64,691.5780029296875
svn,f,25_54,428.64801025390625
svn,f,25_34,155.53399658203125
svn,f,35_54,273.114013671875
svn,f,55_64,118.37200164794922
svn,f,65_plus,147.69700622558594
svn,mf,15_plus,1614.6180419921875
svn,mf,15_24,293.15301513671875
svn,mf,15_64,1382.072021484375
svn,mf,25_54,869.02197265625
svn,mf,25_34,307.62200927734375
svn,mf,35_54,561.4000244140625
svn,mf,55_64,219.89700317382812
svn,mf,65_plus,232.54600524902344
svn,m,15_plus,771.6690063476562
svn,m,15_24,149.2969970703125
svn,m,15_64,690.426025390625
svn,m,25_54,438.7539978027344
svn,m,25_34,153.343994140625
svn,m,35_54,285.4100036621094
svn,m,55_64,102.375
svn,m,65_plus,81.24299621582031
svn,f,15_plus,842.948974609375
svn,f,15_24,143.8560028076172
svn,f,15_64,691.64599609375
svn,f,25_54,430.26800537109375
svn,f,25_34,154.2779998779297
svn,f,35_54,275.989990234375
svn,f,55_64,117.52200317382812
svn,f,65_plus,151.30299377441406
svn,mf,15_plus,1621.5289306640625
svn,mf,15_24,293.1479797363281
svn,mf,15_64,1383.0489501953125
svn,mf,25_54,870.2439575195312
svn,mf,25_34,304.3330078125
svn,mf,35_54,565.9110107421875
svn,mf,55_64,219.65701293945312
svn,mf,65_plus,238.47999572753906
svn,m,15_plus,775.3150024414062
svn,m,15_24,149.78199768066406
svn,m,15_64,691.6389770507812
svn,m,25_54,438.77301025390625
svn,m,25_34,151.45599365234375
svn,m,35_54,287.3169860839844
svn,m,55_64,103.08399963378906
svn,m,65_plus,83.6760025024414
svn,f,15_plus,846.2139892578125
svn,f,15_24,143.36599731445312
svn,f,15_64,691.4099731445312
svn,f,25_54,431.47100830078125
svn,f,25_34,152.8769989013672
svn,f,35_54,278.593994140625
svn,f,55_64,116.572998046875
svn,f,65_plus,154.8040008544922
svn,mf,15_plus,1628.531982421875
svn,mf,15_24,293.333984375
svn,mf,15_64,1383.8289794921875
svn,mf,25_54,871.2160034179688
svn,mf,25_34,300.93798828125
svn,mf,35_54,570.2780151367188
svn,mf,55_64,219.27899169921875
svn,mf,65_plus,244.7030029296875
svn,m,15_plus,779.31298828125
svn,m,15_24,150.28799438476562
svn,m,15_64,693.0070190429688
svn,m,25_54,439.0369873046875
svn,m,25_34,149.76300048828125
svn,m,35_54,289.27398681640625
svn,m,55_64,103.68199920654297
svn,m,65_plus,86.30599975585938
svn,f,15_plus,849.218994140625
svn,f,15_24,143.04600524902344
svn,f,15_64,690.822021484375
svn,f,25_54,432.1789855957031
svn,f,25_34,151.1750030517578
svn,f,35_54,281.0039978027344
svn,f,55_64,115.59700012207031
svn,f,65_plus,158.39700317382812
svn,mf,15_plus,1638.0369873046875
svn,mf,15_24,294.2019958496094
svn,mf,15_64,1385.73095703125
svn,mf,25_54,873.5350341796875
svn,mf,25_34,299.29400634765625
svn,mf,35_54,574.2410278320312
svn,mf,55_64,217.99400329589844
svn,mf,65_plus,252.30599975585938
svn,m,15_plus,785.4080200195312
svn,m,15_24,151.08399963378906
svn,m,15_64,695.6190185546875
svn,m,25_54,440.96099853515625
svn,m,25_34,149.43600463867188
svn,m,35_54,291.5249938964844
svn,m,55_64,103.5739974975586
svn,m,65_plus,89.78900146484375
svn,f,15_plus,852.6290283203125
svn,f,15_24,143.1179962158203
svn,f,15_64,690.1119995117188
svn,f,25_54,432.5740051269531
svn,f,25_34,149.85800170898438
svn,f,35_54,282.71600341796875
svn,f,55_64,114.41999816894531
svn,f,65_plus,162.51699829101562
svn,mf,15_plus,1647.320068359375
svn,mf,15_24,294.8730163574219
svn,mf,15_64,1387.405029296875
svn,mf,25_54,875.7570190429688
svn,mf,25_34,297.40399169921875
svn,mf,35_54,578.35302734375
svn,mf,55_64,216.77500915527344
svn,mf,65_plus,259.9150085449219
svn,m,15_plus,791.7490234375
svn,m,15_24,151.66600036621094
svn,m,15_64,698.416015625
svn,m,25_54,443.27801513671875
svn,m,25_34,149.18099975585938
svn,m,35_54,294.09698486328125
svn,m,55_64,103.47200012207031
svn,m,65_plus,93.33300018310547
svn,f,15_plus,855.5709838867188
svn,f,15_24,143.20700073242188
svn,f,15_64,688.989013671875
svn,f,25_54,432.47900390625
svn,f,25_34,148.22300720214844
svn,f,35_54,284.2560119628906
svn,f,55_64,113.3030014038086
svn,f,65_plus,166.58200073242188
svn,mf,15_plus,1656.406982421875
svn,mf,15_24,294.989990234375
svn,mf,15_64,1389.0860595703125
svn,mf,25_54,878.3829956054688
svn,mf,25_34,295.57000732421875
svn,mf,35_54,582.81298828125
svn,mf,55_64,215.71299743652344
svn,mf,65_plus,267.3210144042969
svn,m,15_plus,798.093994140625
svn,m,15_24,151.8459930419922
svn,m,15_64,701.3060302734375
svn,m,25_54,446.04400634765625
svn,m,25_34,149.05999755859375
svn,m,35_54,296.9840087890625
svn,m,55_64,103.41600036621094
svn,m,65_plus,96.78800201416016
svn,f,15_plus,858.31298828125
svn,f,15_24,143.1439971923828
svn,f,15_64,687.780029296875
svn,f,25_54,432.3389892578125
svn,f,25_34,146.50999450683594
svn,f,35_54,285.8290100097656
svn,f,55_64,112.2969970703125
svn,f,65_plus,170.5330047607422
svn,mf,15_plus,1665.43603515625
svn,mf,15_24,294.06201171875
svn,mf,15_64,1391.1820068359375
svn,mf,25_54,882.2340087890625
svn,mf,25_34,294.29901123046875
svn,mf,35_54,587.9349975585938
svn,mf,55_64,214.88600158691406
svn,mf,65_plus,274.2539978027344
svn,m,15_plus,804.176025390625
svn,m,15_24,151.375
svn,m,15_64,704.2119750976562
svn,m,25_54,449.41400146484375
svn,m,25_34,149.2100067138672
svn,m,35_54,300.2040100097656
svn,m,55_64,103.4229965209961
svn,m,65_plus,99.96399688720703
svn,f,15_plus,861.260009765625
svn,f,15_24,142.68699645996094
svn,f,15_64,686.969970703125
svn,f,25_54,432.82000732421875
svn,f,25_34,145.08900451660156
svn,f,35_54,287.7309875488281
svn,f,55_64,111.46299743652344
svn,f,65_plus,174.2899932861328
svn,mf,15_plus,1674.345947265625
svn,mf,15_24,291.7749938964844
svn,mf,15_64,1393.783935546875
svn,mf,25_54,887.6740112304688
svn,mf,25_34,293.8520202636719
svn,mf,35_54,593.822021484375
svn,mf,55_64,214.3350067138672
svn,mf,65_plus,280.56201171875
svn,m,15_plus,809.7269897460938
svn,m,15_24,150.08700561523438
svn,m,15_64,706.968994140625
svn,m,25_54,453.385986328125
svn,m,25_34,149.68099975585938
svn,m,35_54,303.7049865722656
svn,m,55_64,103.49600219726562
svn,m,65_plus,102.75800323486328
svn,f,15_plus,864.6190185546875
svn,f,15_24,141.68800354003906
svn,f,15_64,686.8150024414062
svn,f,25_54,434.2879943847656
svn,f,25_34,144.17100524902344
svn,f,35_54,290.11700439453125
svn,f,55_64,110.83899688720703
svn,f,65_plus,177.8040008544922
svn,mf,15_plus,1681.8770751953125
svn,mf,15_24,288.6080017089844
svn,mf,15_64,1395.1300048828125
svn,mf,25_54,892.406005859375
svn,mf,25_34,293.322998046875
svn,mf,35_54,599.0830078125
svn,mf,55_64,214.1160125732422
svn,mf,65_plus,286.74700927734375
svn,m,15_plus,813.7020263671875
svn,m,15_24,148.20899963378906
svn,m,15_64,707.7119750976562
svn,m,25_54,455.78900146484375
svn,m,25_34,149.78500366210938
svn,m,35_54,306.0039978027344
svn,m,55_64,103.71399688720703
svn,m,65_plus,105.98999786376953
svn,f,15_plus,868.1749877929688
svn,f,15_24,140.3990020751953
svn,f,15_64,687.4180297851562
svn,f,25_54,436.61700439453125
svn,f,25_34,143.53799438476562
svn,f,35_54,293.0790100097656
svn,f,55_64,110.4020004272461
svn,f,65_plus,180.7570037841797
svn,mf,15_plus,1689.77099609375
svn,mf,15_24,284.2450256347656
svn,mf,15_64,1397.300048828125
svn,mf,25_54,898.7630004882812
svn,mf,25_34,293.75799560546875
svn,mf,35_54,605.0050048828125
svn,mf,55_64,214.29200744628906
svn,mf,65_plus,292.47100830078125
svn,m,15_plus,817.322998046875
svn,m,15_24,145.63600158691406
svn,m,15_64,708.4000244140625
svn,m,25_54,458.7690124511719
svn,m,25_34,150.3209991455078
svn,m,35_54,308.447998046875
svn,m,55_64,103.99500274658203
svn,m,65_plus,108.9229965209961
svn,f,15_plus,872.447998046875
svn,f,15_24,138.60899353027344
svn,f,15_64,688.9000244140625
svn,f,25_54,439.9939880371094
svn,f,25_34,143.43699645996094
svn,f,35_54,296.5570068359375
svn,f,55_64,110.2969970703125
svn,f,65_plus,183.54800415039062
svn,mf,15_plus,1698.1920166015625
svn,mf,15_24,278.92401123046875
svn,mf,15_64,1400.176025390625
svn,mf,25_54,905.8480224609375
svn,mf,25_34,294.9840087890625
svn,mf,35_54,610.864013671875
svn,mf,55_64,215.40399169921875
svn,mf,65_plus,298.0159912109375
svn,m,15_plus,821.0709838867188
svn,m,15_24,142.58999633789062
svn,m,15_64,709.3679809570312
svn,m,25_54,462.05499267578125
svn,m,25_34,151.22500610351562
svn,m,35_54,310.8299865722656
svn,m,55_64,104.7229995727539
svn,m,65_plus,111.7030029296875
svn,f,15_plus,877.1209716796875
svn,f,15_24,136.33399963378906
svn,f,15_64,690.8079833984375
svn,f,25_54,443.7929992675781
svn,f,25_34,143.75900268554688
svn,f,35_54,300.03399658203125
svn,f,55_64,110.68099975585938
svn,f,65_plus,186.31300354003906
svn,mf,15_plus,1707.14306640625
svn,mf,15_24,273.03900146484375
svn,mf,15_64,1403.5030517578125
svn,mf,25_54,912.1950073242188
svn,mf,25_34,296.69500732421875
svn,mf,35_54,615.5
svn,mf,55_64,218.2689971923828
svn,mf,65_plus,303.6400146484375
svn,m,15_plus,825.52197265625
svn,m,15_24,139.39500427246094
svn,m,15_64,711.0059814453125
svn,m,25_54,465.1510009765625
svn,m,25_34,152.3730010986328
svn,m,35_54,312.77801513671875
svn,m,55_64,106.45999908447266
svn,m,65_plus,114.51599884033203
svn,f,15_plus,881.6209716796875
svn,f,15_24,133.6439971923828
svn,f,15_64,692.4970092773438
svn,f,25_54,447.04400634765625
svn,f,25_34,144.32200622558594
svn,f,35_54,302.72198486328125
svn,f,55_64,111.80899810791016
svn,f,65_plus,189.12399291992188
svn,mf,15_plus,1716.6400146484375
svn,mf,15_24,266.86199951171875
svn,mf,15_64,1407.18798828125
svn,mf,25_54,916.9599609375
svn,mf,25_34,298.6579895019531
svn,mf,35_54,618.302001953125
svn,mf,55_64,223.36599731445312
svn,mf,65_plus,309.4519958496094
svn,m,15_plus,831.0780029296875
svn,m,15_24,136.2519989013672
svn,m,15_64,713.5859985351562
svn,m,25_54,467.7959899902344
svn,m,25_34,153.66600036621094
svn,m,35_54,314.1300048828125
svn,m,55_64,109.53800201416016
svn,m,65_plus,117.49199676513672
svn,f,15_plus,885.56201171875
svn,f,15_24,130.61000061035156
svn,f,15_64,693.6019897460938
svn,f,25_54,449.16400146484375
svn,f,25_34,144.99200439453125
svn,f,35_54,304.1719970703125
svn,f,55_64,113.8280029296875
svn,f,65_plus,191.9600067138672
svn,mf,15_plus,1727.9100341796875
svn,mf,15_24,261.6610107421875
svn,mf,15_64,1411.8780517578125
svn,mf,25_54,920.60302734375
svn,mf,25_34,301.33099365234375
svn,mf,35_54,619.27197265625
svn,mf,55_64,229.61399841308594
svn,mf,65_plus,316.0320129394531
svn,m,15_plus,838.8889770507812
svn,m,15_24,134.2530059814453
svn,m,15_64,717.81298828125
svn,m,25_54,470.5159912109375
svn,m,25_34,155.7050018310547
svn,m,35_54,314.8110046386719
svn,m,55_64,113.04399871826172
svn,m,65_plus,121.07599639892578
svn,f,15_plus,889.02099609375
svn,f,15_24,127.40799713134766
svn,f,15_64,694.0650024414062
svn,f,25_54,450.0870056152344
svn,f,25_34,145.62600708007812
svn,f,35_54,304.46099853515625
svn,f,55_64,116.56999969482422
svn,f,65_plus,194.95599365234375
svn,mf,15_plus,1739.4849853515625
svn,mf,15_24,255.93399047851562
svn,mf,15_64,1416.428955078125
svn,mf,25_54,922.657958984375
svn,mf,25_34,304.29901123046875
svn,mf,35_54,618.3590087890625
svn,mf,55_64,237.83700561523438
svn,mf,65_plus,323.0559997558594
svn,m,15_plus,847.6859741210938
svn,m,15_24,132.0260009765625
svn,m,15_64,722.7860107421875
svn,m,25_54,473.00799560546875
svn,m,25_34,157.97500610351562
svn,m,35_54,315.0329895019531
svn,m,55_64,117.75199890136719
svn,m,65_plus,124.9000015258789
svn,f,15_plus,891.7990112304688
svn,f,15_24,123.90799713134766
svn,f,15_64,693.6430053710938
svn,f,25_54,449.6499938964844
svn,f,25_34,146.32400512695312
svn,f,35_54,303.32598876953125
svn,f,55_64,120.08499908447266
svn,f,65_plus,198.156005859375
svn,mf,15_plus,1750.364013671875
svn,mf,15_24,249.6169891357422
svn,mf,15_64,1420.3399658203125
svn,mf,25_54,923.3980102539062
svn,mf,25_34,307.04498291015625
svn,mf,35_54,616.35302734375
svn,mf,55_64,247.3249969482422
svn,mf,65_plus,330.02398681640625
svn,m,15_plus,856.4660034179688
svn,m,15_24,129.3780059814453
svn,m,15_64,727.7420043945312
svn,m,25_54,475.1669921875
svn,m,25_34,160.15499877929688
svn,m,35_54,315.0119934082031
svn,m,55_64,123.1969985961914
svn,m,65_plus,128.7239990234375
svn,f,15_plus,893.8980102539062
svn,f,15_24,120.23899841308594
svn,f,15_64,692.5980224609375
svn,f,25_54,448.2309875488281
svn,f,25_34,146.88999938964844
svn,f,35_54,301.34100341796875
svn,f,55_64,124.12799835205078
svn,f,65_plus,201.3000030517578
svn,mf,15_plus,1759.60205078125
svn,mf,15_24,242.73399353027344
svn,mf,15_64,1423.1510009765625
svn,mf,25_54,923.4550170898438
svn,mf,25_34,308.79901123046875
svn,mf,35_54,614.656005859375
svn,mf,55_64,256.9620056152344
svn,mf,65_plus,336.45098876953125
svn,m,15_plus,864.0850219726562
svn,m,15_24,126.18099975585938
svn,m,15_64,731.833984375
svn,m,25_54,477.00201416015625
svn,m,25_34,161.78199768066406
svn,m,35_54,315.2200012207031
svn,m,55_64,128.6510009765625
svn,m,65_plus,132.25100708007812
svn,f,15_plus,895.5170288085938
svn,f,15_24,116.5530014038086
svn,f,15_64,691.3170166015625
svn,f,25_54,446.4530029296875
svn,f,25_34,147.01699829101562
svn,f,35_54,299.4360046386719
svn,f,55_64,128.31100463867188
svn,f,65_plus,204.1999969482422
svn,mf,15_plus,1766.4639892578125
svn,mf,15_24,235.35499572753906
svn,mf,15_64,1424.2430419921875
svn,mf,25_54,922.9840087890625
svn,mf,25_34,308.968994140625
svn,mf,35_54,614.0150146484375
svn,mf,55_64,265.9040222167969
svn,mf,65_plus,342.22100830078125
svn,m,15_plus,869.7239990234375
svn,m,15_24,122.43399810791016
svn,m,15_64,734.3909912109375
svn,m,25_54,478.3760070800781
svn,m,25_34,162.49899291992188
svn,m,35_54,315.87701416015625
svn,m,55_64,133.58099365234375
svn,m,65_plus,135.33299255371094
svn,f,15_plus,896.739990234375
svn,f,15_24,112.9209976196289
svn,f,15_64,689.8519897460938
svn,f,25_54,444.6080017089844
svn,f,25_34,146.47000122070312
svn,f,35_54,298.13800048828125
svn,f,55_64,132.322998046875
svn,f,65_plus,206.88800048828125
svn,mf,15_plus,1768.679931640625
svn,mf,15_24,227.0389862060547
svn,mf,15_64,1420.2049560546875
svn,mf,25_54,918.9309692382812
svn,mf,25_34,306.10699462890625
svn,mf,35_54,612.823974609375
svn,mf,55_64,274.2349853515625
svn,mf,65_plus,348.4750061035156
svn,m,15_plus,871.7559814453125
svn,m,15_24,117.74400329589844
svn,m,15_64,732.614990234375
svn,m,25_54,476.64599609375
svn,m,25_34,161.00999450683594
svn,m,35_54,315.635986328125
svn,m,55_64,138.22500610351562
svn,m,65_plus,139.14100646972656
svn,f,15_plus,896.9240112304688
svn,f,15_24,109.29499816894531
svn,f,15_64,687.5900268554688
svn,f,25_54,442.2850036621094
svn,f,25_34,145.0970001220703
svn,f,35_54,297.18798828125
svn,f,55_64,136.00999450683594
svn,f,65_plus,209.33399963378906
svn,mf,15_plus,1768.75
svn,mf,15_24,218.92698669433594
svn,mf,15_64,1415.260009765625
svn,mf,25_54,913.93896484375
svn,mf,25_34,301.5539855957031
svn,mf,35_54,612.385009765625
svn,mf,55_64,282.3940124511719
svn,mf,65_plus,353.489990234375
svn,m,15_plus,871.9359741210938
svn,m,15_24,113.11000061035156
svn,m,15_64,729.7050170898438
svn,m,25_54,474.031005859375
svn,m,25_34,158.47000122070312
svn,m,35_54,315.5610046386719
svn,m,55_64,142.56399536132812
svn,m,65_plus,142.2310028076172
svn,f,15_plus,896.8140258789062
svn,f,15_24,105.81700134277344
svn,f,15_64,685.5549926757812
svn,f,25_54,439.9079895019531
svn,f,25_34,143.08399963378906
svn,f,35_54,296.8240051269531
svn,f,55_64,139.8300018310547
svn,f,65_plus,211.25900268554688
svn,mf,15_plus,1767.1400146484375
svn,mf,15_24,211.2830047607422
svn,mf,15_64,1409.0289306640625
svn,mf,25_54,907.8049926757812
svn,mf,25_34,295.47601318359375
svn,mf,35_54,612.3289794921875
svn,mf,55_64,289.94097900390625
svn,mf,65_plus,358.1109924316406
svn,m,15_plus,870.7880249023438
svn,m,15_24,108.76599884033203
svn,m,15_64,725.7659912109375
svn,m,25_54,470.5950012207031
svn,m,25_34,155.01400756835938
svn,m,35_54,315.58099365234375
svn,m,55_64,146.40499877929688
svn,m,65_plus,145.02200317382812
svn,f,15_plus,896.3519897460938
svn,f,15_24,102.51699829101562
svn,f,15_64,683.2630004882812
svn,f,25_54,437.2099914550781
svn,f,25_34,140.46200561523438
svn,f,35_54,296.74798583984375
svn,f,55_64,143.53599548339844
svn,f,65_plus,213.08900451660156
svn,mf,15_plus,1764.5770263671875
svn,mf,15_24,204.4110107421875
svn,mf,15_64,1400.7760009765625
svn,mf,25_54,900.260009765625
svn,mf,25_34,288.31298828125
svn,mf,35_54,611.947021484375
svn,mf,55_64,296.10498046875
svn,mf,65_plus,363.8009948730469
svn,m,15_plus,869.10498046875
svn,m,15_24,104.95500183105469
svn,m,15_64,720.801025390625
svn,m,25_54,466.4049987792969
svn,m,25_34,150.9219970703125
svn,m,35_54,315.4830017089844
svn,m,55_64,149.4409942626953
svn,m,65_plus,148.3040008544922
svn,f,15_plus,895.4719848632812
svn,f,15_24,99.45600128173828
svn,f,15_64,679.9749755859375
svn,f,25_54,433.8550109863281
svn,f,25_34,137.39100646972656
svn,f,35_54,296.4639892578125
svn,f,55_64,146.66400146484375
svn,f,65_plus,215.4969940185547
svn,mf,15_plus,1761.85400390625
svn,mf,15_24,198.5489959716797
svn,mf,15_64,1390.35302734375
svn,mf,25_54,891.4559936523438
svn,mf,25_34,280.5190124511719
svn,mf,35_54,610.93701171875
svn,mf,55_64,300.3479919433594
svn,mf,65_plus,371.5010070800781
svn,m,15_plus,867.5910034179688
svn,m,15_24,101.822998046875
svn,m,15_64,714.9439697265625
svn,m,25_54,461.6520080566406
svn,m,25_34,146.45899963378906
svn,m,35_54,315.1929931640625
svn,m,55_64,151.468994140625
svn,m,65_plus,152.64700317382812
svn,f,15_plus,894.2630004882812
svn,f,15_24,96.72599792480469
svn,f,15_64,675.4089965820312
svn,f,25_54,429.8039855957031
svn,f,25_34,134.05999755859375
svn,f,35_54,295.7439880371094
svn,f,55_64,148.87899780273438
svn,f,65_plus,218.85400390625
svn,mf,15_plus,1760.1319580078125
svn,mf,15_24,194.0050048828125
svn,mf,15_64,1378.9149169921875
svn,mf,25_54,883.0750122070312
svn,mf,25_34,272.5669860839844
svn,mf,35_54,610.5079956054688
svn,mf,55_64,301.8349914550781
svn,mf,65_plus,381.2170104980469
svn,m,15_plus,866.9130249023438
svn,m,15_24,99.45899963378906
svn,m,15_64,708.4879760742188
svn,m,25_54,457.1099853515625
svn,m,25_34,141.9320068359375
svn,m,35_54,315.1780090332031
svn,m,55_64,151.91900634765625
svn,m,65_plus,158.4250030517578
svn,f,15_plus,893.218994140625
svn,f,15_24,94.5459976196289
svn,f,15_64,670.427001953125
svn,f,25_54,425.9649963378906
svn,f,25_34,130.63499450683594
svn,f,35_54,295.3299865722656
svn,f,55_64,149.91600036621094
svn,f,65_plus,222.79200744628906
